,user_id,register_day,register_type,device_type
user_video_create_var,0
user_video_create_ratio,0
user_video_create_rate,0
user_video_create_gap,0
user_video_create_frequency,0
user_video_create_day_var,0
user_video_create_day,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_app_launch_count_f7,0
user_app_launch_count_f6,0
user_app_launch_count_f4,0
user_activity_count_f6,0
user_activity_count_f5,0
user_activity_count_f3,0
user_activity_count_f2,0
user_activity_count_f1,0
feature importance of lr for kuaishou ,2018-06-16_08-42
best score,0.8133954673039948,best params
boosting_type,dart
n_estimators,300
num_leaves,4
user_app_launch_count_b7,89
user_app_launch_var,80
user_app_launch_ratio,77
user_activity_count_b1,67
user_activity_day_ratio,56
user_app_launch_count_b3,50
user_app_launch_count_b2,45
user_app_launch_count_b1,41
user_app_launch_rate,40
user_app_launch_count_b4,39
user_activity_rate,37
user_activity_count_b7,36
user_video_num,22
user_app_launch_count_b5,20
user_activity_count_b2,16
register_type_ratio,14
register_day_device_ratio,14
user_activity_var,12
user_activity_count_b6,12
user_author_num_ratio,11
user_app_launch_count_b6,11
user_activity_count_b3,11
register_type_device,11
user_activity_gap,10
register_day_type_ratio,10
register_day_type_rate,10
user_author_num,9
user_activity_count_b4,8
user_activity_day_rate,7
user_action_type_num,6
user_video_num_ratio,5
user_activity_day_var,5
user_video_create_count_b1,3
user_app_launch_count_f3,3
register_day_register_type_device_ratio,3
user_app_launch_gap,2
user_activity_ratio,2
device_type_register_ratio,2
user_page_day_ratio,1
user_app_launch_count_f5,1
user_app_launch_count_f1,1
user_activity_count_f3,1
user_video_create_ratio,0
user_video_create_rate,0
user_video_create_gap,0
user_video_create_frequency,0
user_video_create_day_var,0
user_video_create_day_ratio,0
user_video_create_day,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b7,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_page_num,0
user_app_launch_count_f4,0
user_app_launch_count_f2,0
user_activity_frequency,0
user_activity_count_f5,0
user_activity_count_f4,0
user_activity_count_f2,0
user_activity_count_f1,0
user_activity_count_b5,0
register_type_device_ratio,0
feature importance of lr for kuaishou ,2018-06-16_08-59
best score,0.8132971845504929,best params
boosting_type,dart
n_estimators,400
num_leaves,4
user_app_launch_count_b7,116
user_app_launch_ratio,97
user_app_launch_var,96
user_activity_count_b1,89
user_activity_day_ratio,67
user_app_launch_count_b3,62
user_app_launch_count_b2,60
user_app_launch_rate,53
user_app_launch_count_b4,53
user_activity_rate,51
user_app_launch_count_b1,48
user_activity_count_b7,44
user_video_num,29
register_day_device_ratio,23
user_app_launch_count_b5,21
user_activity_count_b2,21
register_day_type_rate,19
register_type_ratio,18
register_type_device,18
user_app_launch_count_b6,16
user_activity_var,16
user_activity_gap,16
user_author_num_ratio,14
user_activity_count_b6,13
user_activity_count_b3,13
register_day_type_ratio,13
user_author_num,12
user_activity_day_rate,12
user_activity_count_b4,11
user_activity_day_var,9
user_video_create_count_b1,8
user_app_launch_gap,8
user_action_type_num,8
register_day_register_type_device_ratio,6
user_video_num_ratio,5
user_page_day_ratio,5
user_app_launch_count_f3,5
register_type_device_ratio,4
device_type_register_ratio,4
user_app_launch_count_f1,3
user_page_num,2
user_app_launch_count_f5,2
user_activity_ratio,2
user_activity_count_f7,2
user_video_create_day_ratio,1
user_video_create_count_b7,1
user_app_launch_count_f2,1
user_activity_frequency,1
user_activity_count_f4,1
user_activity_count_b5,1
user_video_create_var,0
user_video_create_ratio,0
user_video_create_rate,0
user_video_create_gap,0
user_video_create_frequency,0
user_video_create_day_var,0
user_video_create_day,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_app_launch_count_f7,0
user_app_launch_count_f6,0
user_app_launch_count_f4,0
user_activity_count_f6,0
user_activity_count_f5,0
user_activity_count_f3,0
user_activity_count_f2,0
user_activity_count_f1,0
the best params for lightgbm: 
colsample_bytree,0.9661446693022943
learning_rate,0.03358123351363362
max_bin,217
min_child_samples,97
min_child_weight,836.77971351893
min_split_gain,0.5547479849193907
n_estimators,1408
num_leaves,16
reg_alpha,287.0936072525809
reg_lambda,12.900267327807676
scale_pos_weight,0.9997492454954033
subsample,0.9976785415714857
the best score for lightgbm: ,0.8033240993698952,2018-06-16_11-41
feature importance of lgb for tencent-crt,2018-06-16_11-41
user_app_launch_var,1021
user_app_launch_ratio,769
user_activity_count_b7,610
user_app_launch_count_b2,565
user_app_launch_count_b1,527
user_activity_day_ratio,495
user_activity_var,449
user_app_launch_count_b7,409
user_activity_count_b4,372
user_video_num,341
register_day_type_ratio,304
device_type_ratio,304
user_app_launch_rate,298
user_activity_count_b1,288
user_author_num,250
register_type_ratio,234
user_app_launch_count_b3,230
user_activity_count_b6,225
register_day_device_ratio,213
register_day_type_rate,210
user_activity_rate,209
user_app_launch_count_b4,201
user_activity_day_rate,191
user_activity_gap,185
user_activity_count_b2,183
user_app_launch_count_b6,182
user_app_launch_count_b5,152
user_activity_day_var,118
user_author_num_ratio,109
register_type_device,101
user_video_num_ratio,89
user_activity_count_b5,85
user_activity_ratio,79
register_day_register_type_device_rate,77
user_action_type_num,75
user_page_num,66
user_page_day_ratio,62
user_app_launch_gap,57
user_app_launch_count_f1,53
user_activity_count_b3,51
user_activity_frequency,38
user_app_launch_count_f6,34
user_app_launch_count_f4,26
user_activity_count_f7,23
user_activity_count_f2,21
register_day_device_rate,21
register_day_register_type_device_ratio,20
device_type_register,20
user_activity_count_f1,19
device_type_register_ratio,11
user_activity_count_f6,9
user_activity_count_f4,7
user_app_launch_count_f3,6
user_app_launch_count_f2,6
register_day_device_type_register_rate,4
user_app_launch_count_f7,2
user_video_create_day_ratio,1
user_app_launch_count_f5,1
user_activity_count_f5,1
user_activity_count_f3,1
user_video_create_var,0
user_video_create_ratio,0
user_video_create_rate,0
user_video_create_gap,0
user_video_create_frequency,0
user_video_create_day_var,0
user_video_create_day,0
user_video_create_count_f7,0
user_video_create_count_f6,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b7,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_video_create_count_b1,0
register_type_device_ratio,0
register_day_device_type_register_ratio,0
the best params for lightgbm: 
colsample_bytree,0.9310971383709499
learning_rate,0.01952000072830969
max_bin,215
min_child_samples,64
min_child_weight,0.001371129038729715
min_split_gain,0.0017264713898581718
n_estimators,231
num_leaves,10
reg_alpha,673.9667614029386
reg_lambda,0.07753855735553884
scale_pos_weight,0.9914246775102074
subsample,0.9022953065931087
the best score for lightgbm: ,0.8095851522303923,2018-06-16_12-04
feature importance of lgb for tencent-crt,2018-06-16_12-04
user_activity_count_b7,177
user_app_launch_count_b1,169
user_app_launch_ratio,164
user_activity_rate,148
user_app_launch_var,118
user_app_launch_count_b2,102
user_app_launch_count_b7,97
user_activity_var,95
user_activity_day_ratio,92
user_activity_day_var,82
user_app_launch_count_b3,73
user_app_launch_rate,67
user_activity_day_rate,64
user_activity_count_b6,61
user_author_num,53
user_app_launch_count_b6,51
user_activity_gap,51
user_app_launch_gap,45
user_activity_count_b1,43
user_video_num,38
user_activity_count_b4,34
user_app_launch_count_b5,33
register_type_ratio,29
user_app_launch_count_b4,20
user_author_num_ratio,18
user_activity_count_b3,15
register_day_device_ratio,15
user_activity_count_b5,13
register_day_type_ratio,13
user_page_day_ratio,12
user_activity_count_f1,12
user_video_num_ratio,11
user_activity_count_b2,11
register_type_device,11
user_app_launch_count_f2,8
user_app_launch_count_f1,8
user_video_create_day_ratio,7
user_video_create_count_b7,5
user_activity_ratio,4
user_video_create_ratio,3
user_video_create_day_var,3
user_video_create_var,1
user_video_create_count_f5,1
user_app_launch_count_f4,1
user_app_launch_count_f3,1
user_video_create_rate,0
user_video_create_gap,0
user_video_create_frequency,0
user_video_create_day,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_video_create_count_b1,0
user_page_num,0
user_app_launch_count_f7,0
user_app_launch_count_f6,0
user_app_launch_count_f5,0
user_activity_frequency,0
user_activity_count_f7,0
user_activity_count_f6,0
user_activity_count_f5,0
user_activity_count_f4,0
user_activity_count_f3,0
user_activity_count_f2,0
user_action_type_num,0
register_type_device_ratio,0
register_day_type_rate,0
register_day_register_type_device_ratio,0
device_type_register_ratio,0
feature importance of lr for kuaishou ,2018-06-16_15-53
best score,0.8130232433347395,best params
boosting_type,dart
n_estimators,400
num_leaves,4
user_app_launch_count_b7,113
user_app_launch_ratio,101
user_app_launch_var,97
user_activity_count_b1,88
user_activity_day_ratio,68
user_app_launch_count_b3,57
user_app_launch_count_b2,57
user_activity_rate,55
user_app_launch_count_b4,54
user_app_launch_count_b1,51
user_activity_count_b7,51
user_app_launch_rate,45
user_video_num,27
user_app_launch_count_b5,24
user_activity_count_b2,23
register_day_device_ratio,22
register_type_device,21
register_day_type_rate,19
user_activity_var,18
register_type_ratio,18
user_author_num,15
register_day_type_ratio,15
user_app_launch_count_b6,14
user_activity_gap,14
user_activity_count_b4,13
user_activity_count_b3,13
user_author_num_ratio,12
user_activity_day_rate,12
user_app_launch_gap,9
user_video_create_count_b1,8
user_activity_day_var,8
user_activity_count_b6,7
user_action_type_num,7
user_video_num_ratio,6
register_day_register_type_device_ratio,5
device_type_register_ratio,5
user_page_day_ratio,4
user_app_launch_count_f5,3
user_app_launch_count_f3,3
user_activity_ratio,3
user_page_num,2
user_app_launch_count_f1,2
user_activity_count_f7,2
user_activity_count_f4,2
register_type_device_ratio,2
user_video_create_ratio,1
user_video_create_frequency,1
user_video_create_day_ratio,1
user_app_launch_count_f7,1
user_app_launch_count_f2,1
user_video_create_var,0
user_video_create_rate,0
user_video_create_gap,0
user_video_create_day_var,0
user_video_create_day,0
user_video_create_count_f5,0
user_video_create_count_f4,0
user_video_create_count_f3,0
user_video_create_count_f2,0
user_video_create_count_f1,0
user_video_create_count_b7,0
user_video_create_count_b6,0
user_video_create_count_b5,0
user_video_create_count_b4,0
user_video_create_count_b3,0
user_video_create_count_b2,0
user_app_launch_count_f6,0
user_app_launch_count_f4,0
user_activity_frequency,0
user_activity_count_f6,0
user_activity_count_f5,0
user_activity_count_f3,0
user_activity_count_f2,0
user_activity_count_f1,0
user_activity_count_b5,0
feature importance of lr for kuaishou ,2018-06-16_21-26
best score,0.8120869595145934,best params
boosting_type,dart
n_estimators,200
num_leaves,10
user_activity_rate,118
user_activity_day_var,110
user_app_launch_count_b1,107
user_app_launch_ratio,79
user_author_num,77
user_app_launch_count_b2,77
user_activity_count_b8,76
user_activity_count_b7,74
user_activity_day_ratio,71
user_app_launch_var,63
user_app_launch_count_b9,59
user_app_launch_rate,56
user_activity_var,53
user_app_launch_count_b3,52
user_activity_count_b4,47
user_activity_count_b1,41
user_activity_count_b10,36
user_activity_day_rate,35
user_video_num,34
user_app_launch_count_rb1,32
user_app_launch_count_b10,31
user_activity_count_rb8,29
user_activity_count_b6,29
user_app_launch_gap,27
user_app_launch_count_b6,27
user_activity_gap,26
user_app_launch_count_b7,25
register_type_ratio,25
user_video_create_count_b7,24
user_video_create_frequency,20
user_app_launch_count_rf1,19
user_app_launch_count_b8,19
user_app_launch_count_b5,19
user_activity_count_rb10,15
user_activity_count_b9,13
user_author_num_ratio,12
user_app_launch_count_f1,12
user_app_launch_count_rb2,11
user_app_launch_count_b4,11
user_activity_count_b3,10
user_app_launch_count_rf3,9
user_activity_count_rb5,8
user_activity_count_rb4,8
user_activity_count_b5,8
user_activity_count_rb9,7
user_video_create_count_rb7,6
user_activity_count_rb1,6
user_app_launch_count_rf4,5
user_activity_count_rb6,5
user_video_create_day_ratio,4
user_activity_count_rb3,4
user_app_launch_count_rb10,3
user_activity_count_f1,3
register_day_type_ratio,3
user_video_create_count_rb6,2
user_video_create_count_b6,2
user_app_launch_count_rb9,2
user_app_launch_count_rb3,2
user_app_launch_count_f4,2
user_app_launch_count_f3,2
register_day_register_type_device_ratio,2
user_video_create_count_rf4,1
user_activity_count_rb2,1
user_activity_count_f3,1
user_activity_count_b2,1
register_day_type_rate,1
device_type_register_ratio,1
user_video_num_ratio,0
user_video_create_var,0
